2023-05-30T16:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,516
2023-05-30T16:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,3082
2023-05-30T16:00:00Z,ΟΜOΝΟΙΑ,3873
2023-05-30T16:00:00Z,ΠΕΙΡΑΙΑΣ,1803
2023-05-30T16:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,375
2023-05-30T16:00:00Z,ΣΥΝTΑΓΜΑ,3948
2023-05-30T16:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,435
2023-05-30T16:00:00Z,ΠΕΙΡΑΙΑΣ,23
2023-05-30T15:00:00Z,ΑTTΙKΗ,3735
2023-05-30T15:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,374
2023-05-30T15:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,3064
2023-05-30T15:00:00Z,ΟΜOΝΟΙΑ,4071
2023-05-30T15:00:00Z,ΠΕΙΡΑΙΑΣ,1793
2023-05-30T15:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,489
2023-05-30T15:00:00Z,ΣΥΝTΑΓΜΑ,4340
2023-05-30T15:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,389
2023-05-30T15:00:00Z,ΠΕΙΡΑΙΑΣ,17
2023-05-30T14:00:00Z,ΑTTΙKΗ,3590
2023-05-30T14:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,313
2023-05-30T14:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,2817
2023-05-30T14:00:00Z,ΟΜOΝΟΙΑ,3997
2023-05-30T14:00:00Z,ΠΕΙΡΑΙΑΣ,1553
2023-05-30T14:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,381
2023-05-30T14:00:00Z,ΣΥΝTΑΓΜΑ,3984
2023-05-30T14:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,408
2023-05-30T14:00:00Z,ΠΕΙΡΑΙΑΣ,18
2023-05-30T13:00:00Z,ΑTTΙKΗ,3907
2023-05-30T13:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,400
2023-05-30T13:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,2738
2023-05-30T13:00:00Z,ΟΜOΝΟΙΑ,4156
2023-05-30T13:00:00Z,ΠΕΙΡΑΙΑΣ,1807
2023-05-30T13:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,524
2023-05-30T13:00:00Z,ΣΥΝTΑΓΜΑ,4252
2023-05-30T13:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,408
2023-05-30T13:00:00Z,ΠΕΙΡΑΙΑΣ,10
2023-05-30T12:00:00Z,ΑTTΙKΗ,5205
2023-05-30T12:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,396
2023-05-30T12:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,2428
2023-05-30T12:00:00Z,ΟΜOΝΟΙΑ,4551
2023-05-30T12:00:00Z,ΠΕΙΡΑΙΑΣ,2287
2023-05-30T12:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,588
2023-05-30T12:00:00Z,ΣΥΝTΑΓΜΑ,5205
2023-05-30T12:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,367
2023-05-30T12:00:00Z,ΠΕΙΡΑΙΑΣ,11
2023-05-30T11:00:00Z,ΑTTΙKΗ,7000
2023-05-30T11:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,278
2023-05-30T11:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,1981
2023-05-30T11:00:00Z,ΟΜOΝΟΙΑ,4257
2023-05-30T11:00:00Z,ΠΕΙΡΑΙΑΣ,3070
2023-05-30T11:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,881
2023-05-30T11:00:00Z,ΣΥΝTΑΓΜΑ,4174
2023-05-30T11:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,189
2023-05-30T11:00:00Z,ΠΕΙΡΑΙΑΣ,38
2023-05-30T10:00:00Z,ΑTTΙKΗ,5595
2023-05-30T10:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,405
2023-05-30T10:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,1189
2023-05-30T10:00:00Z,ΟΜOΝΟΙΑ,2759
2023-05-30T10:00:00Z,ΠΕΙΡΑΙΑΣ,2143
2023-05-30T10:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,649
2023-05-30T10:00:00Z,ΣΥΝTΑΓΜΑ,2323
2023-05-30T10:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,274
2023-05-30T10:00:00Z,ΠΕΙΡΑΙΑΣ,30
2023-05-30T09:00:00Z,ΑTTΙKΗ,3915
2023-05-30T09:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,204
2023-05-30T09:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,563
2023-05-30T09:00:00Z,ΟΜOΝΟΙΑ,1423
2023-05-30T09:00:00Z,ΠΕΙΡΑΙΑΣ,1511
2023-05-30T09:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,353
2023-05-30T09:00:00Z,ΣΥΝTΑΓΜΑ,1164
2023-05-30T09:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,113
2023-05-30T09:00:00Z,ΠΕΙΡΑΙΑΣ,19
2023-05-30T08:00:00Z,ΑTTΙKΗ,1404
2023-05-30T08:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,27
2023-05-30T08:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,218
2023-05-30T08:00:00Z,ΟΜOΝΟΙΑ,403
2023-05-30T08:00:00Z,ΠΕΙΡΑΙΑΣ,418
2023-05-30T08:00:00Z,ΣTΑΘΜOΣ ΛΑΡΙΣΗΣ,99
2023-05-30T08:00:00Z,ΣΥΝTΑΓΜΑ,426
2023-05-30T08:00:00Z,ΑΕΡΟΔΡΟΜΙΟ,21
2023-05-30T08:00:00Z,ΠΕΙΡΑΙΑΣ,6
2023-05-30T07:00:00Z,ΑTTΙKΗ,27
2023-05-30T07:00:00Z,ΟΜOΝΟΙΑ,10
2023-05-30T07:00:00Z,ΠΕΙΡΑΙΑΣ,14
2023-05-30T07:00:00Z,ΣΥΝTΑΓΜΑ,2
2023-05-30T07:00:00Z,ΠΕΙΡΑΙΑΣ,4
2023-05-30T05:00:00Z,ΜΟΝΑΣTΗΡΑKΙ,2
